,topic_id,media_name,title,url,public_time
20,5,Yahoo奇摩新聞,開業34年！老牌旅行社突宣布「過年熄燈」,https://news.google.com/read/CBMijAJBVV95cUxPUEN6R2NLakZ5clZGb0p0QzlfYjdZSXBBSGJBQ3lLVFFpT3JqSUdPRzZSNDhzcnNPcFBGblUzcGFTalJLd3BCbnNVVGx4YVpfdVc0ZFB3UGxRU3RzQzNpN2dUYkp6NHB2Nm1ZeWszNUZENzNhZlE1Z3lUU0FIS1FPeld3MGxmbGpMcFhpSUtHWUNQQktWU1draWxWM0hEUXQ1UDVXZ0RYVzM4TTYzQ2FicXFqUXNEQWwwejBoYmlabWRVNFRTNXBmZW9LTktVUklXbFlPRXlRbTFaYTlraFZqMm9HaEx0MWFkVlpkeVlZTU51bGxVdnMzUnJEVTBfVUVJRS1Yd1BqTlZuTFZI?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-14T07:46:10Z
21,5,Yahoo奇摩新聞,開業34年…「老字號」知名旅行社宣布熄燈！網掀回憶殺,https://news.google.com/read/CBMi4wJBVV95cUxPenBWWTlKN016OFpsWUNTOWNsNjhfZThFOWh2MUZnX1Q2a3V3ZGY4U1BoNWpOYTBjdEhLV3pxOXFfck10Yy1uZXlEUFNTS21WX2RsWnJCV3BsdGxhM0xUZzlnU0F2aHhacmhVRWhYTWFaeEFDOXBmUXBmbFE1MWJvbXRfS0tWUDdpX1NCMG05emY3eGNmX1ZYMEN4V0VZYl82VTlGOWQyX3FlQ1dBSEo5SnpIVEtuWGhpbmhlOEFfMm16cEpYbUtHVlU0Q0VBOXJBYjlwaTExNzdvZm5fQVhVQnBrQTA3aXd4TVBISjN3bHE0RmNyU3dDNlFlRzZfbzdqVUs2Q2NkTFRYVXo0Ti1DRmViRk9udGdfeGx6Y1pMOC1EZWowUVZBbVpxWjU3U2FoRWE2dG1ZMERxNEVoQWh6Z25hcHktODdha09rdl9OZHRaenNnS1QwY3ZzcXJKV1lneXhN?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-14T07:50:01Z
22,5,ETtoday旅遊雲,台南老牌「興南旅行社」宣布2／1熄燈 結束34年開業時光,https://news.google.com/read/CBMiWkFVX3lxTFB6OFU1R1daREgwY0l0ZHllZHAyYmY5azh5TVlZNm92LXRkVm1FY3YwNlNndVpFZnN5RjI2ZHNwWWhhemNfM0x4Qkoydk5SR1hUQlJ0NWQ5ZUN5UdIBbEFVX3lxTFBWX1ptbmEzZWRjY2k0QVdxWlhzci1hX0NjSEhyMEFYR2tsaVc5ZHhsMlo0SXY1Tm5nNTJIWVZzZi1wcWVmbWZuekpOSkR5MEVKNklsa1ZkNkxQNi1IeWtJekktWUt0NUZZNkJXVw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-14T08:38:00Z
23,5,NOWnews 今日新聞,不提供備品遭譏毀滅國旅！34年國旅專家「興南旅行社」爆春節歇業,https://news.google.com/read/CBMiTEFVX3lxTE5NcHZ0QUtFUUJ4NVY5eUxKSUh0VFlpT2d0d3pLTHVJS2pfdWhZV19NcGxFWFBkeXBKRF82UGtPWlNBcTFDVHZCYWJhcnDSAVJBVV95cUxQUVRycW9qX1RNM2hhRWJTTmxCYnFjZllWaFVJQ3NEV29YbmFpaHJnZUtyMVM5X2RDXzJHd2wycVFzVXdRZFpLT3BPQmplc2NuUHhR?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-14T08:11:22Z
24,6,鏡週刊,【封面故事】廖氏父子行賄證詞兜不攏 鄭文燦涉貪案監聽譯文解密,https://news.google.com/read/CBMiW0FVX3lxTE5UbDFOTm9DTWN1VFpZd2pXX2RpamtocnF6WjJGeGVEQmVZSjRtcDJ6N0ZTMi1VYmR1UDV4ZzRXX29wM1FlUFQxbnlHZUw1TTVFTVEtYWxZLU5aMUnSAWBBVV95cUxPV2c2Tm5Bay1wT251NXUwOFQ1MzBJRVduTUprMXlKeEJVdzZhRUk3WjMtb2RHVDZhcWMyc1dFZERTNDItRU9yMDZZYUljV3hRbFR1MGxxN2FWU1Z4bmx6NjY?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-14T10:55:03Z
25,6,Yahoo奇摩新聞,鄭文燦涉貪案監聽譯文曝！ 廖力廷夫婦「行賄過程」曝光,https://news.google.com/read/CBMi3wJBVV95cUxQZ1gxZ3ktUzA1NnRreWZNS0VWOEduZ1RTcVN4SEJGSGJkZTUwd2ticTVtTlhfdkEyOWJvTE9CLXdpWkc0TE9ZZFU0c0Ewd1k0VzVUNktRZkt1QkpyczFLa1ZoWEhGQzlSYzVJblZsME45ZW9HTUVuXzlKLWlLTi1tM01Mc241R0VZa3VzLXA2dldDMF9JM1FpWFBTS244eHJnX181NXFCV294b3QycE5BZXVpOGdOdVllT2RPRGJJZDdhTGtRMi0zTGdNeGFCRDY5ZWZyckRWOHNYSF92WDkxQy1hWFhDZm50Tmc1eGgxV1huNlFSX1BvMkE2QmU2dm9CNWJUckZfNzB1dXZmWXhEZkxZQ01jRENMRXVKTW9UbHpldWZoSE1HWF9sazlWRU9kUWZPYlFrbUFPNU1jSjdaWFhoY2x4b3drX2pZUnpSbVIzdmlWR3RNOUpadERLVEk?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-14T04:47:48Z
26,6,聯合新聞網,鄭文燦涉貪案今開庭 律師團力爭監聽內容無證據能力,https://news.google.com/read/CBMiUEFVX3lxTFBWbjhVSVltYkY4ZzRxRXVGT1VtWW5wZGh0anRYTFM5WUdJSjBacV9ycTdZeE1ycHF2N2ZtNldpYUdZbDhVSk0tWTRjZlA5bVNq0gFWQVVfeXFMT1lYSlJPWnlXWXFiSzdhV3VvTlJnaUcwTTlzUzJCZXVDSHpSQXZQRFZ6eERWTXRtN0RoM1E2RDRSdXlDU3RYQVBtNHJUenc2X1VFcWprZWc?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-14T04:57:04Z
27,6,ETtoday新聞雲,鄭文燦貪汙案三度開庭力證清白 認為檢方斷章取義＋搞錯方向,https://news.google.com/read/CBMiXkFVX3lxTE1xdlJuTVV1bmV3eC1tWjJOeFdDSzlPWGtLcDZPREVYNWNOeDFaUVIzWVd4QTVJTDRRWHl0b01hS2xTSTJscF9ra0xMbWYyT0tGOFMzWEl4NmJ2X1VLbUHSAWhBVV95cUxOYmxPZDNJanFnTDBkcjYxLUJrZlZURFdzaGs5bnRpSlV2bzlHREE1akJac1MtakRKMlNKQUc0dnlvS3pjbEZya1IyNHVhQ3pmeFV4NGZDNkQwbkYzRmcwQ3AyR2QxUWV5RA?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-14T11:53:00Z
28,7,TVBS,曝親賴人士稱「賴清德開心死」 徐巧芯：讓柯文哲坐牢就沒對手,https://news.google.com/read/CBMiU0FVX3lxTE9JUnhqc0xlQnNYeHdXQmpDWHJESmJPUEJlV0dNUHNIdjF6Yk9MQ3R1RjN4RHhlQm10VV9vQ19GbU5MaHBseVFlUlBfTDhRY1FzVUdr?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-14T05:54:00Z
29,7,聯合新聞網,柯文哲遭羈押 徐巧芯透露親密人士揭算盤：賴清德開心死了,https://news.google.com/read/CBMiU0FVX3lxTE5pNkhPS3BBSkVLWmtVaGZFWmRTVU9tMndzbWtIRUJxMXE3UVhvakR6RHRDUFY1SHJaS2wxak1kVmVOYTZSV0VtWFhKQ1IzUTdmZWFV?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-14T07:12:51Z
