,topic_id,media_name,title,url,public_time
30,7,Yahoo奇摩新聞,新聞幕後／中國疑破壞台灣、歐洲海纜！國安人士籲國際提「懲罰機制」,https://news.google.com/read/CBMinANBVV95cUxQSzFxa1gxTUJzSGU2Wm03QTh2LU90UThqOUJ2V2R5Q2lGVXU5RUMxWGdDTGRERDR2RVVKSWNabWEzdlV4aW4yb2RUUUd5dUI3V1ZQM1dET0hOcURtbmZvcUc0NnJoUUdvd0c4TGZLSmhYbjhTdUJiQkdVNW1JYjBWZXhJRWxvSjU2U2ROX05DTFJQYXZEZWNOc3hQRjY2VGU5TllwMVZncmhINTktQ1hTWVk4UDBic0xiemZnMS1kMHlsVnBWamVEV0pHYnBnNFVtaVRjdk5iRkJmOTR4TFNVOGNHdjUyaWQwUGJrMVZvaDl4dDI4U241VU1uVzRxdU9obFdxc3h3ejgwU2ZTanc5R1NvZ0ZrLWkwNDNvdmlxUXA1ZUpxMkpvd0JjaTVjUGNOMHRrUTQ2ajcySmlXM0J2ckk2RFFaa29BY2xUYURqWkhhTnN1WVA0WUVMcjBhSnRQakJvNnlCaG9Md3NhVVlzdnotZll4S3RLSU5GbjNSM2EtZDNHbGxrVU9OWnJETm9PeTRlblgyYWxRZ2l1?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T10:48:00Z
31,7,房產,中國船疑惡意斷我海底電纜！國台辦辯「事故」嗆綠炒作 陸委會回應了,https://news.google.com/read/CBMiTkFVX3lxTFAzZkEzVkxHZWVrT3N3dnoxSzJjNGVjUHNzWHBpR3RTdHpVSVZ3SnFBTzFLdUF0Qzk2TmMyS2VxS0g5MmpkSldNUVR6MWZCZ9IBX0FVX3lxTE96RUN4ZHZaQU9WbmNReHZhb2JDMmRfV1pLeWFkam5JeS1kWE1WTWpLNFhUTnMzc1hUV2NEdTBjN1h2ekRGZ2NzQ0pocWdtOUNNUFQwTmxnQmR1dGE1UWxJ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-08T13:42:04Z
32,8,Yahoo奇摩新聞,清晨最低溫10.9度！強烈冷氣團今報到「明天到周六晨最冷」,https://news.google.com/read/CBMigwNBVV95cUxOaEd3RWhCN2FvNkI2Nk9MeThHZWhhNTRnWFZGTmp0Tm5KUHVkMERRckdoaUR5TkIwT0dCenFCQXFwVURwZ2JYMnZsRURZSnFFaEJSNzE4UmlEd3B0Mlp5SnRqVHZ0a0gtbDhxeXNwcVBaMUhZdmtqUnU3NE9ONDFQczh6S3BPdDZQOWdHby1MRGp6cFRxVTh3VTJNejYxSnNCMVVoWEV2ZzAxYjZ4d0ZVcnZoNEdTRVhxSFNPVWpKWUZmemNMMzlYMG9DT0poT2dzRXhLZUhfTTRGSXR2Z0JNZ0F5bkJvc2xtWF8tbVBHeVFXR25IWDZLNFR4VjhLdU9FTmRMSGtXQ2U4RmdaUlROTDdIR2RaVWYwYnZCSDg3TVdKSF9xUTk2Ny1LN3oyTWVkbWhta214aFVpUFJxaEtDcDJVT2Z3RWVielVvSV9zOGUtTXBreTFzWkdpaTZGMFRpOERQVUNRV0o2VEdHODRqWXlITkpObEZZeUpFR2VDV0tjbE0?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-08T23:27:12Z
33,8,Yahoo奇摩新聞,強烈大陸冷氣團影響 北北基13縣市低溫特報,https://news.google.com/read/CBMirwJBVV95cUxNaHJpVzVMNEg5TUFnZlNOeU1WZGtBb3Judk5qWUdTSnIxQ3kwNm04Qm5kRTNUT1NrbVZQQXFYUDFEel9wbDktclJzcFFHbHRKV1dPZ2l1VXJrREF2bWJBYy1XbmxEbXptb0lCS2RqbGpnazExbllNd2psQ2xWdXZDZVRqUDNmMUJfM18zQy01dU5BX3lIUDZGX09iYVVrUHBkVVZMNzY1MTN5Y2VzTmhwSEJfRmJjYWxKeEVSb0d5Z181Rm01RHp6alduSFhrQ2ptM042b205SENwVHJWdmVKdzhMeHVQVFVRX3RtRXdkRVM5cmM3QklQRVBTd1piSDNBOTNWV0Y2d3RmNHJDakMyZ281Sk43ZVhiR1oybXhHaVFtU2RIemVkaEpsZzBzdDA?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T09:07:48Z
34,8,今周刊-在今天看見明天,一周天氣／極端低溫來了，平地5度這天出現！強烈大陸冷氣團兩波來襲，「先回溫後降溫」厚衣服備起來,https://news.google.com/read/CBMigAFBVV95cUxQb19ZdzgwOGVwSkdjY05QS0VySmVNbWhIbk4zeVpIb0hsRGFYSWFRZ1M4dlpCM3JHTlVyY2lvdlJ1bkdQMkVreC0yMHVQQ1dGc05ocDJ3U1RSWFRrWS1xWXRpRlltejZaWjJFV2lJOXBtbm1YNWY4NmNyVGtUU24tYw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T10:28:36Z
35,8,LINE TODAY Taiwan,非常寒冷！13縣市低溫特報「恐跌破10度」 冷到明晚 | CTWANT | LINE TODAY,https://news.google.com/read/CBMiVkFVX3lxTE1JNS1SNjAwZDUzRGlxNGpqcEJVemplNWpPdWVjTlRnTWtNWnZSSkJxUGVlWXV3Njc1cElzZFZ2ei1PdzBZNkVjcUVNbGpLb052eF9aOW5R0gFbQVVfeXFMTUZueVpCOXBEVFRFS3RBTExUQl90Rk5fbVVoMW9qQnpfNmtOSGliWmNxOTF2X3B2VHhoX3VxZHlnYkxLM3RaUGVzZXJMbFdRblVMU0VFNF9rU3F6aw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T10:04:39Z
36,9,ETtoday新聞雲,黃仁勳回台參加尾牙 預告一定會逛夜市「找她」！,https://news.google.com/read/CBMiXkFVX3lxTE9IelFpRG5mejhvMzN3TjZ2VF9ZYUZGU3dwUnA4U2w0NGpoZ3hJQU1kNUszMlZ4NC1fRnBDcHNMZ21kNHk4M2pPSDZYdEQ3LURqMTkwSEx6UmV5aVF6TVE?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T06:46:00Z
37,9,經濟日報,研發環境完整、人才匯集 竹市爭取輝達海外總部落腳,https://news.google.com/read/CBMiWkFVX3lxTFA3bVZjUFlFMG14LTVwemhRdFBUYlExQXZ3ZmI4NHNoaTFzZDhZcmxRNmR0MERBVmVidXZPbFRXN0lCQ3NyelNHYTdaSnRNb1lwWTl1NTd4TnJaZ9IBX0FVX3lxTE9VV3RXd2tPMjBwdkI5czBEWWRtWXNoRnFPZ0JGS3JPdlBCdVBFdjBSME5YSUs4SkxBX1NLbnJ1T2lnSlh0bFBXbTQzeDJRSXhKbU12MnJ0djNXSEg3QTVF?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T10:23:02Z
38,9,Yahoo奇摩新聞,獨家／太紅了！黃仁勳回台指定找她 爆紅夜市水果攤遭網改名「輝達」,https://news.google.com/read/CBMinANBVV95cUxQTWgzODRoRUV3Rno5S0dBeHRyUXVyMEMzTGVjYkxCYkl4bU9USW5FNWFzQ0FNamFlLUduaWZRRkdZajlvb0YzM2VaNzJ0MGdndHd5S0N5RFFWOHNIVTlURnFWRFIxTEVkYnA3Y2dQOHJETE8wNVRteWtRVEI5Vi0wajFKUHBZM3pPTHozZ2c5VFhpaDVEZm9FUkM0M0tlSGpaM0RwSlNZZTRhTTJYX3dCQWVyLUI0cFV0Wk1WM1pXNmdGVzRSNkZRaTlack8xSkViMUtkVjBlR1NLNkJvYUZvQnRfTWZIMy1HOGRRWDNxdnpmUkdqZUZyMDVyWGFPbXhwTXNrTTQyN2NibzRpMXhueTBJTGdRdmJpbW1EOVJXRXJLUm82X1RGcDNabTh5RGVBY1J4RHhvVkdQWGJfYzMxNnBBZUxBMG0xTVM5ZnpEbk90T3pUZThlZ2g0RklsUDhhWktqbnp1UjZmaTRCcEd3R3pLY3ZlbjFudWhOb0c1MmV6MnJsd0hqY2VHV0hXaHJ4dUFFbW9CTUZVMV9K?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T08:28:00Z
39,9,今周刊-在今天看見明天,輝達台灣總部到底落腳哪裡？為何市場認為「一殯可能出局」 黃仁勳受訪曾問媒體一句透玄機,https://news.google.com/read/CBMigAFBVV95cUxPRE5YckpZQ016RHdlUnNodTE3SWl6a2ZQd0c2QmswMmo2Vmx0SWNxUEVPeGJTcWU3NFM4UG9xekVhaTNMR3liVWdPeFVuckRMWXk5dWZIaTAwNnJCMzNQYXBqV25JYkRDR0ZlUXJfQl8zc2dNVGtRTnZiazdPZTJ0eg?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T03:50:00Z
40,10,中央社即時新聞,饗饗信義店疑食物中毒通報增至32人北市衛生局駁回復業申請| 生活,https://news.google.com/read/CBMiX0FVX3lxTE5LeTdWUHRManhsWXlBTG9RODBuUTBRSGtZLWRRRnRHeEotYms1NDJHM0VtYm9zS29jZUFaUmpOSXJrWFFudmFURWNaMTgzYjRkVFBVa3QwN1ZPX0QxS0t3?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-08T10:57:00Z
41,10,聯合新聞網,饗饗疑食物中毒案再擴大 2日累計逾千人用餐「就醫增至53人」,https://news.google.com/read/CBMiUEFVX3lxTE5JT2ktOTJCVUhHZXprbnEwVUw4VVNTV3R2c0x5UjIwWTdLYlVWWTN4bk9xRm1zWnIwQjJGR2ZmcWVzcVZ3ejVlZzJneWRxU3d60gFWQVVfeXFMTm5QajRFeC0tbWQ0a0hxaV9aS19vdGM5enFvQWVhQV9zX0pFRnI3SU1wQXQ4WW1Jb0JuZWh1YnpVWlRiVGdodU5FdkN2Q2RobHE3LVZ0LUE?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T09:57:09Z
42,10,LINE TODAY Taiwan,食安疑慮真相未明前餐廳先中槍 雙月食品賴永晟嘆：食安需全產業鏈的努力 | 信傳媒 | LINE TODAY,https://news.google.com/read/CBMiVkFVX3lxTE1udHJtZkZ3SDI4TzFkb1J6QS02RlNMZ3JMY3hvQ29XMG93T0R1WmZmTlpoaFNxWUQ3X1IwS1JnR3V1Q0x3VGNxa193bVFZQ2pJY3FfOUx30gFbQVVfeXFMTVlaYWY0RjFaTTFPV2xkMW9XWXhKREdPYl82OFVNRTJvNXdvekJrV2ZNSDMyTGVlQ08tV2hKQ0ZKQlFiSXFyZU5xa2JkVkNTbGJiTjN0anZHWjh5SQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T10:24:31Z
43,10,經理人,饗饗爆食物中毒｜升至 39 人通報！北市打槍復業申請，旗下３餐廳稽查後不符規定,https://news.google.com/read/CBMiYEFVX3lxTE5zcEoxQWdmMzI3Mkhlck1DRk9WRkcxR0l1SlUwd3p2cm1uME13alFka1ZfUkQtcVNZREFhTGsycmxkalV6N0VtdWp5UXc2NXFtTmQtaXktNGtjaDRubkRHNQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T04:18:45Z
44,11,自由時報,怒了！學界連署罷免「傅崐萁們」不到36小時破500人響應,https://news.google.com/read/CBMiakFVX3lxTE9jQnpuSkt1d2RWdkQ2cXNHREZKQkxjeDhZQVlXVnFuRmxSWURyXzBGTlBmS3U3T0c5UGZxME03M0phUTV4SExZZ01IVzBtMWRVVm0tQVJrQlhJWFFybnJYZ3ZxLVppQ2FKWnfSAW9BVV95cUxQa09vNmc1NmgwVkh1RWtGRFg5VVpZSnNYcGVUZHlqTWNzbGx2cURtVGIya2JONVYtTDRaeGxjQ2xzZU9LRm94aWFFZFRfVnNfSTFMQUQtZjVocTgxVlZHRTYxZ29LbTROb1dFTFIyazQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T02:54:51Z
45,11,Yahoo奇摩新聞,民團罷免綠影幢幢 賴強調尊重,https://news.google.com/read/CBMi8AFBVV95cUxNYU5fbnFWNmZGS1FvZ21Sck85RVhlVFpuM1pLUDZoUWJpbzB4Tmd2dXVoQmduSnRzcGtaV21HQll1NmRVQm1nTnQ5TlFBRFU3MnJRZzRhNXFOd0ljbFBLZEN5NVowN05sU25Vd1E5YXEzbk5FWTZldXpKblNNZ05IZTNoNlFmazZIZkxmd2hrODZnZV94YXVBMlc0NmNVOWY2dm0tMkZHdnNWSjBJUjQyRUlpUWxTR1RvZ0pWNmNNQWRuUlQ5V2FGWTNmYXJiX2VqaXdKQU5qdF9UYzhVclF6c3I5REpMQVBJSW9ZUXROSHI?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-08T20:10:00Z
46,11,經濟日報,中台灣教授協會發起連署行動 訴求罷免不適任立委,https://news.google.com/read/CBMiWkFVX3lxTE9XaWxLeXJYcG5oUXl1c1JXZmh0WFNJeTJjZ0o2M3FQcFZoMVB3bmZkT2N2alp2eG9hNk9rSV95OS1td2t2Vzk3eDdFR2FHdHBzNkhYOUtJWGVYQdIBX0FVX3lxTE9ZTk5uU1BQUnJZOFBoN1dJXzYza3JIYmMwQzk3UnJ6clllSF9DdXh2NG9tQUM4YjVVWVBSQ3Z6Y3ByMnFvWGNrU2tEdjhDaGV1Wl9WdTItVFF4MUkxN3hv?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T04:30:17Z
47,11,LINE TODAY Taiwan,青鳥喊大罷免 台中「盧系立委」首當其衝 考驗盧秀燕抗壓力 | 信傳媒 | LINE TODAY,https://news.google.com/read/CBMiVkFVX3lxTE5GbWlpRXVybkVudnlCbUxoa00xazJCX1E5MVRJeHFuNk5nVnNuQVpQdHo1OHN4N0JnYWpMNEY4Y1B6dTBPUTMxaUtRQzBiN243Ui15Q0pn0gFbQVVfeXFMT3I0RXR0RXJ6cHp3SERzR1RBZjVCLWdQb08xT0xKa0dxa0h5QndLQkpYaUx3ZXVKOEZzcWc4R0RJTks0NHdyaVdldDQ1NDVQNjRta3BkejRnVXVOVQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-08T11:04:21Z
48,12,風傳媒,驚傳美方勢力關注 行政院疑內定加熱菸農曆年前開放,https://news.google.com/read/CBMiT0FVX3lxTE1LVFBvanN5bVk2OXNObXFlT3JHMlRDcHNaeDQ3SmctV0JyQ3kwTWtyZnJhTjBCZFlQRFEwRXV6aUJMV2IyT2ZKTEVXVkVpam8?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-08T09:23:00Z
49,12,中央社即時新聞,外貿協會接待美臺商會(USTBC)訪團 聚焦臺美經貿未來,https://news.google.com/read/CBMiVkFVX3lxTFBPTTlYdEh1cmw4RTBwb1hOblVRcFBwMHNVWmc5SkYyR0o0Y0tWZ3JwdXYyUTVUQU9IY0g4MzFuX1kxV05fb3hJbTVqRVZ1T05qcG14YkpB?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-08T02:43:35Z
50,12,Yahoo奇摩新聞,美台商會訪台 林佳龍：盼持續為我發聲解決雙重課稅問題,https://news.google.com/read/CBMi9gJBVV95cUxOWFNEb1I1Z1pXY011ZVAwRmlSMVR1OVJmU2JhLVgwZTB2cTd0VlVhY294ODJGN2VOZjZNSDVMUWJjRmJsU2g2MF9KZUVRalVCX0x1Rl9oUUV6RFJ1NHV4UXlNUGZmbkZtQlh0VEg2ZDg5LUUyUnZfMGgzN3o3ZE10emhuZzg5d3dEbG42WFNfcFB2d2xjYTB3Z1RDOVNRTktEQ3JnREhINHdLQlZqWFN3WU1zNUJVZ3RxWlpva3FKYUhhZGI3em1OQndEcTBUNFVxRDNrNnBwQmY2aThCanMzSlNFUFRsOUJONmFXZkdocTdxWThrNWt2SlZtLXZXZ05UM3h2ck1uYUR2aE9JbjBEelhheXJTYU5aQVFZNURaTXBvMzJLWEVBdDJDN19FN1RSejJUWDZnaWlOeG5CV2o3Zl9aMFFVelJTQzBvYUVMWWRsaE9sczM0Q3pYS09VZnd5WXdZRmRCTmNpS2FrQ2xSTVN4MEZ2dw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T08:29:24Z
51,12,聯合新聞網,加熱菸健康評估進度 衛福部：無預設立場及時程,https://news.google.com/read/CBMiUEFVX3lxTE9id0lUOUxpZUpOVWVBR052NVU0eU5NWG5lS0dzUUowSVdBVXZ5Y3pId01VeEE1TmtQQ1lJZmJ1U2NiYXI0RlFnQW4yNG40U0Vw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-08T14:14:10Z
52,13,三立新聞網 Setn.com,六張街翻版？三重又見房屋傾斜 住戶控隔壁挖地基,https://news.google.com/read/CBMiWEFVX3lxTE9teTVyUmYzRlUxTUY1WldOY1RsVExBaTY1T2FjY0R4aW0zNnV4emlKazZoUUd4X1dvUjd4NmpTUE9lRll3TXJGaFFBNzZuS2Q2a0pIUVd3clHSAV9BVV95cUxOamk4d0wwdHVkUnNCNjdzUnl6eS0xaTdoQkpfbXdnMzZjRURRZnNaUHVjZEhYOFVCQXltTnhqdlcxZUlVSUhzMjF4Mk9ESUYwNzhXSlhiN0loN2RzTlphcw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-08T08:01:00Z
53,13,自由時報地產天下,三重建案釀鄰房坍塌 知名建商嘆：都是危老後遺症,https://news.google.com/read/CBMiUEFVX3lxTE5VWF9iZy1ZQU9OaThGTzJ3UE9WQVVpb25nUjhzUFJMY1c0ZTRtUFdVb1p5N3k5NkI4bUZ2WkNsckplc1dBUlZyRHlTdUxvWFpD?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-08T12:30:00Z
54,13,Yahoo奇摩新聞,鄰損戶為何多與「凶手建商合建」 專家曝3大理由：江湖現實,https://news.google.com/read/CBMi7AJBVV95cUxQZzNpa0FjRnU4MURNY01qN1NiX0REMDVZbGNUMjJ4cVpWS2dtR1VSYXU0SlBMMkFCb2RQREJZSXpXdkFjbFJwV2ZlVEJMRm9DMmNLLS1NSlVNMGdWQjVXcGVEekYtMlRsU29JSllhNm9XblVfdEtNYWdlcFZaaHZROXdwdDB5RUgyZGJ0c0ZlUE5rTW13YUlxQ0VRaFlfeVNDZHg2emJ6QWhFNThhcDFMcUNFLUFoSFI3M1RZTG53cUFZR1RrWnJGV3ZIeHBCdV9HMFE5MDkzLTVlVWlkRmNXVWdad1lNMUdESzBfSTJBU0hBSjRvNmRHVmlfUXp4Ny1YWkZTbUVrYS1UU01iNkZaVjlONk9idFRIUWt0dk9jN1pURU8wZGdTSE05MVA4emo5QmVWUG5VUkdSTktIcGwtSU13czB2TlNaYjdLUGJxYnMwbmhLcGdJbjZCbzFVa2lyWFdsbTZZTW9CRjhH?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T07:36:00Z
55,13,民視新聞網FTVn,百萬房價恐掰了？三重爆全是液化區「高危整片紅」建築師公會揭內幕太震撼,https://news.google.com/read/CBMiYEFVX3lxTE5VYXpVMTFCMzhSTVFsbUhtUjBGNERUbFIyeTVNVUtmc0dMWnpxY2lLaklicDY4TEcydmV5dHFYOU81NE1KX2dfdzk0QzVNN2pQbUptcXRJQXZHQ1lIRlZCeNIBZkFVX3lxTE90czRmcDhoNlVucHJqbThxaWxhUHNuT1Jtbk02NFVubEVER3l0MDJTOGl2UFJ3dmVkVmp5czlmSDJMclg5YnhWU1lTSTBHTjM3SnZmUFFUeWR2bnc2ckF4d29uLXhqdw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T07:20:08Z
56,14,NOWnews 今日新聞,藍委將參加柯文哲111釘孤枝？她曝不動員真正原因：基層已炸鍋,https://news.google.com/read/CBMiTEFVX3lxTE8zaGc0NEE5YzhNVlFTLUNrNkQ3d1cyOFUwcl8yeC1jQnEyc1hUaEtQMWNOanl2UnJQdWZvcTI2VWhDRFI5WUFSaEM2TmjSAVJBVV95cUxQRm1NbE9LTWNUWVhyQ01EanU3YlpxZXZuUTZ3dGxmWWsxd3VNTW03SlAwcW82U25YRmIwck00VEdWTWs5YTJlbFZmQ3M5QUlWZlZB?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-08T07:43:09Z
57,14,聯合新聞網,民眾黨發起「釘孤支」 蔣萬安表態：民眾對司法不信任,https://news.google.com/read/CBMiU0FVX3lxTFA5bjRYcXFfZnNkVXgxZ1JDcXZqN3BhY3YwNmI0cjVGSVZyUTZ2eXpzM3RXQUlVUmNpSVlnY1d6bHplVmU2aFZSSS1ybjdRS3ljOGxz0gFYQVVfeXFMT2h5NkZhQjFtakN0WWNkeVZjaXVjcGkxUUxhSHhVN1RVVGt1TV9MR0hlblpyN01ZdlpHZnBtVTVNNXFkZmtZb2FXSWNhQUFBOGNVTGxtd3h4aw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T03:23:03Z
58,14,Yahoo奇摩新聞,民眾黨稱5成年輕人認起訴柯文哲「不公平」 吳靜怡酸：準確的超乎想像,https://news.google.com/read/CBMiqANBVV95cUxOMGtyQ05tVWUwdUtXT0dwV3BGVGVxOHJ2VmE3NDRGRnBMMmNpMEpEeWtDRE5kNVV4MzBtNlRLU1FXX0JHbllwSktWUkJ5TEZfWGJJSjZiRFdaSWU0Q3NoajVnVGZRVl9YLTM3NXljaXVZNzZLUVVSYzNBd1BMMV9WSnh5Q0M0ZFdLM3Z2a0Zka2wyXzAtVVN3ZlJUclhybmZDWTgyZTcxOGxBUkg2ZkV4TS1HOUVoejdqRjFwdzgxaS1LVVlvYTNiOURlUmVJTURVT3ZmckF2dFEzV3NNcUhPbDNwd01nS1VyVTk0dTJWeEZueERaVVZ5OThHakU4SXVkSlVIendfZEw0VkFGdTM2V2JxLWVWVVVUWHpIbnNPZ3p3NGZMTkFUZUJsMkFaUFpUenZSR1FneFpnWUMtM19PN3ZFdDE0czJwWnpxeTJRZzY0TXN0eUUyZDRtdjNXMHdPY1hxM1RWNjJpMG4zQmJNQ2Z6b3g1ZEducW5lLTVTcS1uUXZKd21LcFdBcHRkSEdPbVF5Z1BIZXZfVGNVVnI5VWFSQnBEUkhO?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T04:10:14Z
59,14,LINE TODAY Taiwan,林秉文隔海嗆聲 吳乃仁與5檢察官同席⋯黃國昌公布民調稱司法公信力已被打趴 | 信傳媒 | LINE TODAY,https://news.google.com/read/CBMiVkFVX3lxTE1ZUFZYMzdSdklQcXlDZU5vRUJyU1RFNEpoRndrQTU3Q1ZLT3hCZXB2aVBuUk5nRVVmMlNvQzZreDhjUk5LWkwtYV80Q2lXU05QemJoWjh30gFbQVVfeXFMTXNLbW1iUXZqZkdBMHBSSVY1LXJHZjRqdWJUeERvZEJsWEk1YUlVTy1jSDE0c3Z0bVI0d2JOdWlmRnlUb2FMaGhpeVZldXBIalNQSjFZa0lyeG82dw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T05:34:41Z
60,15,Yahoo奇摩新聞,墾丁遊客雪崩式下跌 上半年兩家旅館將退出 一家暫停營業,https://news.google.com/read/CBMiggNBVV95cUxNZkV1OEZyOXM0ZU45N2tfOFF6Uk44cFBzbnZIRWFhNlcyaTdFclV4eWpaLXNWTVBPWDRJNDhzeFlDOHlyandra0FncWk3X085TVZ6eDA1NnJQNjBEN3FVMlFlZDVBcGh4NHNWV0owQkx3NWZoSlpKRXNYN3RSbTFacjBKYWlsbnBHYUlhMDRTQ2JqNHcyRG5uaE9FcWlqRzJJMWlYbElpSFFDVU5tTGplVFJ0bmxrUy1vY3UzZnAzbHpNdXB5LU15OTJjb1VjSnZBNGNXU2NTZmM4ZFRhX3NIQUI5QjN2aF9LUDVLY2RHWlMtT3pmakJibVY2VS1qc0RsRHM0SGM4cGlhU3VZXy14eW83alk4NUJIS0NDYTFCenVWYVpoazVZbnVOVVgxQW5sdmlCVnRfMEk3TG0zUnROekVOd1ZkclgyaXpnS2c2Y200WEhaWFFZcy1sbmI0QmpFM1RiNU1OVjdoN01EZnVWUVVFRW9TdmN5V2pMSDg1Y3VTQQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T05:00:05Z
61,15,今周刊-在今天看見明天,墾丁觀光有多慘？28年統一渡假村、承億文旅相繼熄燈…去年旅遊人次創41年最低，這點成致命傷,https://news.google.com/read/CBMigAFBVV95cUxPYXBWd0VCVjg2WmozdDNYUGdza3pZYXVBZ05RaEc5d091Nm1pVUxOY2VINzhhaUEyRzJ0Mk5fMjVLcHJkcWxzWXZPbF9TbVBNcWd4ZkRwTnZwaWlYUGhVMDE0aTg0TXhlNHBCVGYwV2ViNVFoaWN2bkR0LVowM1o2Mg?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T04:05:00Z
62,15,聯合新聞網,墾丁觀光海嘯止不住 又有大型飯店連鎖旅館要停業,https://news.google.com/read/CBMiUEFVX3lxTFBJSW5QUGVONzNhQ2FoWm56V1VVazZWaVYxYnNLd3BCR25HUllzQ3NDSUFfMGFZTnNZeGc1cU1nOUhsZ05jS3gtdGtpUHd3MDRa0gFWQVVfeXFMTVUxWU01VWJWNnRhUWp6eTJwY3plNGxmdk5PUS1Md2o3NEVtMDJON25SWFRVUkxuREgyUXUwQnpKMWNyZXBiTWZFdi16MWVqXzZkVzMxTHc?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T04:48:13Z
63,15,TVBS,墾丁「3知名飯店熄燈」！骨牌式全收 在地28年渡假村也撤出,https://news.google.com/read/CBMiTkFVX3lxTE9RWU91SE04dndFZTNZXzRpWXU1TlJEWGpja2UxNEYxWVM2TC1VcGJRYjhsSTdSXzNZRTJiRVZEcnAxU1JOU3JyUUt5V2pLdw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T03:20:00Z
64,16,聯合新聞網,屋主注意！3月24日前沒提出申請 房屋稅恐要多繳四倍,https://news.google.com/read/CBMiUEFVX3lxTE9vRHpCMFV1bzJTMUwzeW5aWTdTVHhGT2NVNFhRTC1kV1RycF9jQm5WeU5WR2pHdVQ1SnRpdVVHaVVTdU95LVM5MVN6dHI0aWFI0gFWQVVfeXFMUF9NSUxDeDliTVBYTERremk5dTFXakQxbzlNVk8zY0oxd09oWThsLUFYTlNZamdCSnpWR0wweXVKanVPRlNLSm9veDJ6WFJlYjdtSmdUZEE?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-08T02:57:12Z
65,16,LINE TODAY Taiwan,囤房稅2.0首度開徵》127萬自住戶需3/24前設籍享優惠稅率 20縣市已完成修法 | 信傳媒 | LINE TODAY,https://news.google.com/read/CBMiVkFVX3lxTFBKMkVQLUZfMXFNUEt2OEFEUWU5cWI1V3dmNm5KNTFqX2hzYUdkeWRELXBxU1FvbHJxalNfdEpScmt4MlZ0VC13WG0tSU5mQzVtb2U5dE9R0gFbQVVfeXFMT0g4R2xvUjJzaTljaTJrX01xQkk1ckc3NjNCYTd2SmxmYjF3MjJLalJRNUZ2RklQSGVlTDFCbnRvQXU1alppV3dYYVZEaEV2Ykx4bzBndnQwWVJNWQ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-09T07:25:16Z
66,16,中央社即時新聞,囤房稅2.0今年開徵欲適用自住稅率者須在3/24前設籍| 產經,https://news.google.com/read/CBMiXkFVX3lxTE9JZjVvckItaWx5UHNqWkhvMGRXQTlFajFmWXU1QjFNQ2dGcklBUUs0TkJRaE16QjZ4OTA1UW1fSU5uamFBZFMtbUNsMEJvMXFMWTdTWG10ODk5LW4wWFE?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-08T08:53:00Z
